city1,city2,year,distance,total_passengers,estimated_revenue,avg_fare,route,revenue_decile,route_performance_group
"Minneapolis/St. Paul, MN","San Francisco, CA (Metropolitan Area)",2011,1589.0,5259,1461094.58,277.827453888572,"Minneapolis/St. Paul, MN → San Francisco, CA (Metropolitan Area)",9,Middle 80%
"Minneapolis/St. Paul, MN","San Francisco, CA (Metropolitan Area)",2012,1589.0,5391,1563051.82,289.93726952327955,"Minneapolis/St. Paul, MN → San Francisco, CA (Metropolitan Area)",9,Middle 80%
"Minneapolis/St. Paul, MN","San Francisco, CA (Metropolitan Area)",2013,1589.0,5539,1671793.24,301.82221339591985,"Minneapolis/St. Paul, MN → San Francisco, CA (Metropolitan Area)",9,Middle 80%
"Minneapolis/St. Paul, MN","San Francisco, CA (Metropolitan Area)",2014,1589.0,6022,1727243.47,286.8222301560943,"Minneapolis/St. Paul, MN → San Francisco, CA (Metropolitan Area)",9,Middle 80%
"Minneapolis/St. Paul, MN","San Francisco, CA (Metropolitan Area)",2015,1589.0,6329,1811280.1600000001,286.1874166534998,"Minneapolis/St. Paul, MN → San Francisco, CA (Metropolitan Area)",9,Middle 80%
"Minneapolis/St. Paul, MN","San Francisco, CA (Metropolitan Area)",2016,1589.0,6502,1705818.26,262.35285450630573,"Minneapolis/St. Paul, MN → San Francisco, CA (Metropolitan Area)",9,Middle 80%
"Minneapolis/St. Paul, MN","San Francisco, CA (Metropolitan Area)",2017,1589.0,7071,1604749.87,226.94807947956443,"Minneapolis/St. Paul, MN → San Francisco, CA (Metropolitan Area)",9,Middle 80%
"Minneapolis/St. Paul, MN","San Francisco, CA (Metropolitan Area)",2018,1589.0,7506,1712565.39,228.15952438049558,"Minneapolis/St. Paul, MN → San Francisco, CA (Metropolitan Area)",9,Middle 80%
"Minneapolis/St. Paul, MN","San Francisco, CA (Metropolitan Area)",2019,1589.0,7210,1726660.8299999998,239.48139112343964,"Minneapolis/St. Paul, MN → San Francisco, CA (Metropolitan Area)",9,Middle 80%
"Minneapolis/St. Paul, MN","San Francisco, CA (Metropolitan Area)",2020,1589.0,2073,404153.49,194.96068017366136,"Minneapolis/St. Paul, MN → San Francisco, CA (Metropolitan Area)",9,Middle 80%
"Minneapolis/St. Paul, MN","San Francisco, CA (Metropolitan Area)",2021,1589.0,3579,817538.9099999999,228.4266303436714,"Minneapolis/St. Paul, MN → San Francisco, CA (Metropolitan Area)",9,Middle 80%
"Minneapolis/St. Paul, MN","San Francisco, CA (Metropolitan Area)",2022,1589.0,5085,1498044.05,294.6005998033432,"Minneapolis/St. Paul, MN → San Francisco, CA (Metropolitan Area)",9,Middle 80%
"Minneapolis/St. Paul, MN","San Francisco, CA (Metropolitan Area)",2023,1589.0,5395,1531811.04,283.9316107506951,"Minneapolis/St. Paul, MN → San Francisco, CA (Metropolitan Area)",9,Middle 80%
"Minneapolis/St. Paul, MN","Tampa, FL (Metropolitan Area)",2010,1307.0,2429,442883.33999999997,182.33155207904485,"Minneapolis/St. Paul, MN → Tampa, FL (Metropolitan Area)",6,Middle 80%
"Minneapolis/St. Paul, MN","Tampa, FL (Metropolitan Area)",2011,1306.5,2199,490142.56999999995,222.89339245111412,"Minneapolis/St. Paul, MN → Tampa, FL (Metropolitan Area)",6,Middle 80%
"Minneapolis/St. Paul, MN","Tampa, FL (Metropolitan Area)",2012,1306.0,2119,518524.13,244.70227937706466,"Minneapolis/St. Paul, MN → Tampa, FL (Metropolitan Area)",7,Middle 80%
"Minneapolis/St. Paul, MN","Tampa, FL (Metropolitan Area)",2013,1306.0,2396,568568.26,237.29893989983307,"Minneapolis/St. Paul, MN → Tampa, FL (Metropolitan Area)",7,Middle 80%
"Minneapolis/St. Paul, MN","Tampa, FL (Metropolitan Area)",2014,1306.0,3228,644171.83,199.5575681536555,"Minneapolis/St. Paul, MN → Tampa, FL (Metropolitan Area)",7,Middle 80%
"Minneapolis/St. Paul, MN","Tampa, FL (Metropolitan Area)",2015,1306.0,3340,660227.41,197.672877245509,"Minneapolis/St. Paul, MN → Tampa, FL (Metropolitan Area)",7,Middle 80%
"Minneapolis/St. Paul, MN","Tampa, FL (Metropolitan Area)",2016,1306.0,3345,671831.89,200.84660388639762,"Minneapolis/St. Paul, MN → Tampa, FL (Metropolitan Area)",7,Middle 80%
"Minneapolis/St. Paul, MN","Tampa, FL (Metropolitan Area)",2017,1306.0,3198,639734.3300000001,200.0420043777361,"Minneapolis/St. Paul, MN → Tampa, FL (Metropolitan Area)",7,Middle 80%
"Minneapolis/St. Paul, MN","Tampa, FL (Metropolitan Area)",2018,1306.0,3553,725470.11,204.18522656909653,"Minneapolis/St. Paul, MN → Tampa, FL (Metropolitan Area)",7,Middle 80%
"Minneapolis/St. Paul, MN","Tampa, FL (Metropolitan Area)",2019,1306.0,3914,759395.47,194.020304036791,"Minneapolis/St. Paul, MN → Tampa, FL (Metropolitan Area)",7,Middle 80%
"Minneapolis/St. Paul, MN","Tampa, FL (Metropolitan Area)",2020,1306.0,2051,340749.91,166.13842515845928,"Minneapolis/St. Paul, MN → Tampa, FL (Metropolitan Area)",8,Middle 80%
"Minneapolis/St. Paul, MN","Tampa, FL (Metropolitan Area)",2021,1306.0,3840,575400.94,149.84399479166666,"Minneapolis/St. Paul, MN → Tampa, FL (Metropolitan Area)",8,Middle 80%
"Minneapolis/St. Paul, MN","Tampa, FL (Metropolitan Area)",2022,1307.0,4732,959905.8,202.85414201183434,"Minneapolis/St. Paul, MN → Tampa, FL (Metropolitan Area)",8,Middle 80%
"Minneapolis/St. Paul, MN","Tampa, FL (Metropolitan Area)",2023,1307.0,4603,1023214.3600000001,222.2929306973713,"Minneapolis/St. Paul, MN → Tampa, FL (Metropolitan Area)",8,Middle 80%
"Minneapolis/St. Paul, MN","Washington, DC (Metropolitan Area)",2010,936.0,6135,1447464.52,235.9355370823146,"Minneapolis/St. Paul, MN → Washington, DC (Metropolitan Area)",9,Middle 80%
"Minneapolis/St. Paul, MN","Washington, DC (Metropolitan Area)",2011,936.0,6397,1587952.66,248.23396279506017,"Minneapolis/St. Paul, MN → Washington, DC (Metropolitan Area)",9,Middle 80%
"Minneapolis/St. Paul, MN","Washington, DC (Metropolitan Area)",2012,936.0,6343,1618839.27,255.216659309475,"Minneapolis/St. Paul, MN → Washington, DC (Metropolitan Area)",9,Middle 80%
"Minneapolis/St. Paul, MN","Washington, DC (Metropolitan Area)",2013,936.0,6551,1641204.8199999998,250.52737292016482,"Minneapolis/St. Paul, MN → Washington, DC (Metropolitan Area)",9,Middle 80%
"Minneapolis/St. Paul, MN","Washington, DC (Metropolitan Area)",2014,936.0,6790,1692184.39,249.21714138438878,"Minneapolis/St. Paul, MN → Washington, DC (Metropolitan Area)",9,Middle 80%
"Minneapolis/St. Paul, MN","Washington, DC (Metropolitan Area)",2015,936.0,6840,1708179.58,249.7338567251462,"Minneapolis/St. Paul, MN → Washington, DC (Metropolitan Area)",9,Middle 80%
"Minneapolis/St. Paul, MN","Washington, DC (Metropolitan Area)",2016,936.0,8222,1522618.1400000001,185.18829238628072,"Minneapolis/St. Paul, MN → Washington, DC (Metropolitan Area)",9,Middle 80%
"Minneapolis/St. Paul, MN","Washington, DC (Metropolitan Area)",2017,936.0,8176,1575685.8399999999,192.72087084148725,"Minneapolis/St. Paul, MN → Washington, DC (Metropolitan Area)",9,Middle 80%
"Minneapolis/St. Paul, MN","Washington, DC (Metropolitan Area)",2018,936.0,7788,1689189.79,216.89648048279403,"Minneapolis/St. Paul, MN → Washington, DC (Metropolitan Area)",9,Middle 80%
"Minneapolis/St. Paul, MN","Washington, DC (Metropolitan Area)",2019,936.0,8069,1612881.3399999999,199.88614946089973,"Minneapolis/St. Paul, MN → Washington, DC (Metropolitan Area)",9,Middle 80%
"Minneapolis/St. Paul, MN","Washington, DC (Metropolitan Area)",2020,936.0,2084,393616.36,188.87541266794625,"Minneapolis/St. Paul, MN → Washington, DC (Metropolitan Area)",8,Middle 80%
"Minneapolis/St. Paul, MN","Washington, DC (Metropolitan Area)",2021,936.0,4651,774044.0700000001,166.42529993549775,"Minneapolis/St. Paul, MN → Washington, DC (Metropolitan Area)",9,Middle 80%
"Minneapolis/St. Paul, MN","Washington, DC (Metropolitan Area)",2022,936.0,6440,1480411.89,229.87762267080743,"Minneapolis/St. Paul, MN → Washington, DC (Metropolitan Area)",9,Middle 80%
"Minneapolis/St. Paul, MN","Washington, DC (Metropolitan Area)",2023,936.0,6992,1628779.27,232.9489802631579,"Minneapolis/St. Paul, MN → Washington, DC (Metropolitan Area)",9,Middle 80%
"Minot, ND","Phoenix, AZ",2014,1165.0,177,31431.239999999998,177.57762711864405,"Minot, ND → Phoenix, AZ",1,Bottom 10%
"Minot, ND","Phoenix, AZ",2015,1165.0,185,33804.33,182.72610810810812,"Minot, ND → Phoenix, AZ",1,Bottom 10%
"Minot, ND","Phoenix, AZ",2016,1165.0,163,23493.71,144.13319018404908,"Minot, ND → Phoenix, AZ",1,Bottom 10%
"Minot, ND","Phoenix, AZ",2019,1165.0,191,23500.440000000002,123.03895287958116,"Minot, ND → Phoenix, AZ",1,Bottom 10%
"Minot, ND","Phoenix, AZ",2020,1165.0,279,32126.749999999996,115.14964157706092,"Minot, ND → Phoenix, AZ",2,Middle 80%
"Minot, ND","Phoenix, AZ",2021,1165.0,95,11547.94,121.55726315789474,"Minot, ND → Phoenix, AZ",1,Bottom 10%
"Missoula, MT","Phoenix, AZ",2021,948.0,83,11825.36,142.4742168674699,"Missoula, MT → Phoenix, AZ",1,Bottom 10%
"Missoula, MT","San Francisco, CA (Metropolitan Area)",2014,772.0,186,28532.479999999996,153.40043010752686,"Missoula, MT → San Francisco, CA (Metropolitan Area)",1,Bottom 10%
"Myrtle Beach, SC","New York City, NY (Metropolitan Area)",2010,601.0,2718,312996.35,115.15686166298748,"Myrtle Beach, SC → New York City, NY (Metropolitan Area)",5,Middle 80%
"Myrtle Beach, SC","New York City, NY (Metropolitan Area)",2011,601.0,2828,333519.12,117.9346251768034,"Myrtle Beach, SC → New York City, NY (Metropolitan Area)",5,Middle 80%
"Myrtle Beach, SC","New York City, NY (Metropolitan Area)",2012,601.0,2157,278694.81,129.20482614742699,"Myrtle Beach, SC → New York City, NY (Metropolitan Area)",4,Middle 80%
"Myrtle Beach, SC","New York City, NY (Metropolitan Area)",2013,601.0,2379,295198.44,124.08509457755359,"Myrtle Beach, SC → New York City, NY (Metropolitan Area)",4,Middle 80%
"Myrtle Beach, SC","New York City, NY (Metropolitan Area)",2014,601.0,2337,296601.48,126.9154813863928,"Myrtle Beach, SC → New York City, NY (Metropolitan Area)",4,Middle 80%
"Myrtle Beach, SC","New York City, NY (Metropolitan Area)",2015,601.0,2334,304728.78,130.56074550128537,"Myrtle Beach, SC → New York City, NY (Metropolitan Area)",4,Middle 80%
"Myrtle Beach, SC","New York City, NY (Metropolitan Area)",2016,601.0,2297,291712.81,126.99730518067044,"Myrtle Beach, SC → New York City, NY (Metropolitan Area)",4,Middle 80%
"Myrtle Beach, SC","New York City, NY (Metropolitan Area)",2017,601.0,2540,294174.67,115.81679921259843,"Myrtle Beach, SC → New York City, NY (Metropolitan Area)",4,Middle 80%
"Myrtle Beach, SC","New York City, NY (Metropolitan Area)",2018,601.0,2242,265743.2,118.52952720785014,"Myrtle Beach, SC → New York City, NY (Metropolitan Area)",3,Middle 80%
"Myrtle Beach, SC","New York City, NY (Metropolitan Area)",2019,601.0,2287,289065.24,126.39494534324442,"Myrtle Beach, SC → New York City, NY (Metropolitan Area)",4,Middle 80%
"Myrtle Beach, SC","New York City, NY (Metropolitan Area)",2020,601.0,544,59224.53,108.86862132352941,"Myrtle Beach, SC → New York City, NY (Metropolitan Area)",3,Middle 80%
"Myrtle Beach, SC","New York City, NY (Metropolitan Area)",2021,601.0,2378,274429.43,115.40346089150546,"Myrtle Beach, SC → New York City, NY (Metropolitan Area)",5,Middle 80%
"Myrtle Beach, SC","New York City, NY (Metropolitan Area)",2022,601.0,3966,519253.49,130.9262455874937,"Myrtle Beach, SC → New York City, NY (Metropolitan Area)",6,Middle 80%
"Myrtle Beach, SC","New York City, NY (Metropolitan Area)",2023,601.0,3966,589068.98,148.52974785678265,"Myrtle Beach, SC → New York City, NY (Metropolitan Area)",6,Middle 80%
"Myrtle Beach, SC","Washington, DC (Metropolitan Area)",2013,399.0,174,22072.47,126.85327586206897,"Myrtle Beach, SC → Washington, DC (Metropolitan Area)",1,Bottom 10%
"Myrtle Beach, SC","Washington, DC (Metropolitan Area)",2014,399.0,191,24155.83,126.47031413612567,"Myrtle Beach, SC → Washington, DC (Metropolitan Area)",1,Bottom 10%
"Myrtle Beach, SC","Washington, DC (Metropolitan Area)",2015,399.0,180,23809.4,132.27444444444444,"Myrtle Beach, SC → Washington, DC (Metropolitan Area)",1,Bottom 10%
"Myrtle Beach, SC","Washington, DC (Metropolitan Area)",2016,399.0,191,24070.33,126.02267015706808,"Myrtle Beach, SC → Washington, DC (Metropolitan Area)",1,Bottom 10%
"Myrtle Beach, SC","Washington, DC (Metropolitan Area)",2017,399.0,424,57221.42,134.956179245283,"Myrtle Beach, SC → Washington, DC (Metropolitan Area)",1,Bottom 10%
"Myrtle Beach, SC","Washington, DC (Metropolitan Area)",2019,399.0,273,36243.689999999995,132.7607692307692,"Myrtle Beach, SC → Washington, DC (Metropolitan Area)",1,Bottom 10%
"Myrtle Beach, SC","Washington, DC (Metropolitan Area)",2020,399.0,68,9072.92,133.42529411764707,"Myrtle Beach, SC → Washington, DC (Metropolitan Area)",1,Bottom 10%
"Myrtle Beach, SC","Washington, DC (Metropolitan Area)",2021,399.0,955,118653.84,124.24485863874345,"Myrtle Beach, SC → Washington, DC (Metropolitan Area)",3,Middle 80%
"Myrtle Beach, SC","Washington, DC (Metropolitan Area)",2022,399.0,1606,224575.11,139.83506226650061,"Myrtle Beach, SC → Washington, DC (Metropolitan Area)",3,Middle 80%
"Myrtle Beach, SC","Washington, DC (Metropolitan Area)",2023,399.0,1369,245097.74000000002,179.03414170927687,"Myrtle Beach, SC → Washington, DC (Metropolitan Area)",3,Middle 80%
"Nantucket, MA","New York City, NY (Metropolitan Area)",2010,218.0,300,46657.36,155.52453333333332,"Nantucket, MA → New York City, NY (Metropolitan Area)",1,Bottom 10%
"Nantucket, MA","New York City, NY (Metropolitan Area)",2011,218.0,302,54898.98,181.78470198675498,"Nantucket, MA → New York City, NY (Metropolitan Area)",1,Bottom 10%
"Nantucket, MA","New York City, NY (Metropolitan Area)",2012,218.0,287,52904.32,184.33560975609757,"Nantucket, MA → New York City, NY (Metropolitan Area)",1,Bottom 10%
"Nantucket, MA","New York City, NY (Metropolitan Area)",2013,218.0,363,60290.62,166.08986225895316,"Nantucket, MA → New York City, NY (Metropolitan Area)",1,Bottom 10%
"Nantucket, MA","New York City, NY (Metropolitan Area)",2014,218.0,366,65775.74,179.71513661202187,"Nantucket, MA → New York City, NY (Metropolitan Area)",1,Bottom 10%
"Nantucket, MA","New York City, NY (Metropolitan Area)",2015,218.0,397,79736.8,200.84836272040303,"Nantucket, MA → New York City, NY (Metropolitan Area)",1,Bottom 10%
"Nantucket, MA","New York City, NY (Metropolitan Area)",2016,218.0,419,81932.91000000002,195.54393794749407,"Nantucket, MA → New York City, NY (Metropolitan Area)",1,Bottom 10%
"Nantucket, MA","New York City, NY (Metropolitan Area)",2017,218.0,401,85545.93,213.3314962593516,"Nantucket, MA → New York City, NY (Metropolitan Area)",1,Bottom 10%
"Nantucket, MA","New York City, NY (Metropolitan Area)",2018,218.0,407,85001.98,208.8500737100737,"Nantucket, MA → New York City, NY (Metropolitan Area)",2,Middle 80%
"Nantucket, MA","New York City, NY (Metropolitan Area)",2019,218.0,602,119746.94,198.9151827242525,"Nantucket, MA → New York City, NY (Metropolitan Area)",2,Middle 80%
"Nantucket, MA","New York City, NY (Metropolitan Area)",2020,218.0,125,25580.61,204.64488,"Nantucket, MA → New York City, NY (Metropolitan Area)",2,Middle 80%
"Nantucket, MA","New York City, NY (Metropolitan Area)",2021,218.0,789,129068.02000000002,163.58430925221802,"Nantucket, MA → New York City, NY (Metropolitan Area)",3,Middle 80%
"Nantucket, MA","New York City, NY (Metropolitan Area)",2022,218.0,926,171283.69,184.97158747300216,"Nantucket, MA → New York City, NY (Metropolitan Area)",2,Middle 80%
"Nantucket, MA","New York City, NY (Metropolitan Area)",2023,218.0,1005,181171.88,180.27052736318407,"Nantucket, MA → New York City, NY (Metropolitan Area)",2,Middle 80%
"Nantucket, MA","Washington, DC (Metropolitan Area)",2020,423.0,71,12890.93,181.5623943661972,"Nantucket, MA → Washington, DC (Metropolitan Area)",1,Bottom 10%
"Nashville, TN","New York City, NY (Metropolitan Area)",2010,803.0,4110,923495.2100000001,224.694698296837,"Nashville, TN → New York City, NY (Metropolitan Area)",9,Middle 80%
"Nashville, TN","New York City, NY (Metropolitan Area)",2011,803.0,4375,1039422.9600000001,237.58239085714288,"Nashville, TN → New York City, NY (Metropolitan Area)",8,Middle 80%
"Nashville, TN","New York City, NY (Metropolitan Area)",2012,803.0,4718,1125171.24,238.48479016532428,"Nashville, TN → New York City, NY (Metropolitan Area)",9,Middle 80%
"Nashville, TN","New York City, NY (Metropolitan Area)",2013,803.0,5792,1218621.94,210.39743439226518,"Nashville, TN → New York City, NY (Metropolitan Area)",9,Middle 80%
"Nashville, TN","New York City, NY (Metropolitan Area)",2014,803.0,6997,1364585.78,195.02440760325854,"Nashville, TN → New York City, NY (Metropolitan Area)",9,Middle 80%
"Nashville, TN","New York City, NY (Metropolitan Area)",2015,803.0,7448,1562541.37,209.79341702470464,"Nashville, TN → New York City, NY (Metropolitan Area)",9,Middle 80%
"Nashville, TN","New York City, NY (Metropolitan Area)",2016,803.0,7373,1563591.8399999999,212.0699633798996,"Nashville, TN → New York City, NY (Metropolitan Area)",9,Middle 80%
"Nashville, TN","New York City, NY (Metropolitan Area)",2017,803.0,8271,1835299.11,221.89567283278927,"Nashville, TN → New York City, NY (Metropolitan Area)",9,Middle 80%
"Nashville, TN","New York City, NY (Metropolitan Area)",2018,803.0,9048,2089061.2599999998,230.88652298850573,"Nashville, TN → New York City, NY (Metropolitan Area)",9,Middle 80%
"Nashville, TN","New York City, NY (Metropolitan Area)",2019,803.0,10582,2218855.6500000004,209.68206860706863,"Nashville, TN → New York City, NY (Metropolitan Area)",9,Middle 80%
"Nashville, TN","New York City, NY (Metropolitan Area)",2020,803.0,2625,459000.93999999994,174.85750095238092,"Nashville, TN → New York City, NY (Metropolitan Area)",9,Middle 80%
"Nashville, TN","New York City, NY (Metropolitan Area)",2021,803.0,6645,1104642.25,166.23660647103085,"Nashville, TN → New York City, NY (Metropolitan Area)",9,Middle 80%
"Nashville, TN","New York City, NY (Metropolitan Area)",2022,803.0,12220,2114487.58,173.03499018003274,"Nashville, TN → New York City, NY (Metropolitan Area)",9,Middle 80%
"Nashville, TN","New York City, NY (Metropolitan Area)",2023,803.0,12799,2407068.65,188.06693101023518,"Nashville, TN → New York City, NY (Metropolitan Area)",9,Middle 80%
"Nashville, TN","Norfolk, VA (Metropolitan Area)",2010,585.0,538,81001.13,150.55972118959107,"Nashville, TN → Norfolk, VA (Metropolitan Area)",1,Bottom 10%
"Nashville, TN","Norfolk, VA (Metropolitan Area)",2011,585.0,347,53012.899999999994,152.77492795389048,"Nashville, TN → Norfolk, VA (Metropolitan Area)",1,Bottom 10%
"Nashville, TN","Norfolk, VA (Metropolitan Area)",2012,585.0,613,99997.39,163.1278792822186,"Nashville, TN → Norfolk, VA (Metropolitan Area)",2,Middle 80%
"Nashville, TN","Norfolk, VA (Metropolitan Area)",2013,585.0,711,117125.06999999999,164.73286919831222,"Nashville, TN → Norfolk, VA (Metropolitan Area)",2,Middle 80%
"Nashville, TN","Norfolk, VA (Metropolitan Area)",2020,585.0,188,28971.52,154.10382978723405,"Nashville, TN → Norfolk, VA (Metropolitan Area)",2,Middle 80%
"Nashville, TN","Norfolk, VA (Metropolitan Area)",2021,585.0,346,61032.81,176.39540462427746,"Nashville, TN → Norfolk, VA (Metropolitan Area)",2,Middle 80%
"Nashville, TN","Phoenix, AZ",2010,1448.0,1408,301190.38,213.91362215909092,"Nashville, TN → Phoenix, AZ",5,Middle 80%
"Nashville, TN","Phoenix, AZ",2011,1448.5,1613,348072.89,215.7922442653441,"Nashville, TN → Phoenix, AZ",5,Middle 80%
"Nashville, TN","Phoenix, AZ",2012,1449.0,1536,357352.01,232.65104817708334,"Nashville, TN → Phoenix, AZ",5,Middle 80%
"Nashville, TN","Phoenix, AZ",2013,1449.0,1655,407410.68,246.16959516616313,"Nashville, TN → Phoenix, AZ",6,Middle 80%
"Nashville, TN","Phoenix, AZ",2014,1449.0,1679,451163.18,268.70945801072065,"Nashville, TN → Phoenix, AZ",6,Middle 80%
"Nashville, TN","Phoenix, AZ",2015,1449.0,1715,473028.24,275.81821574344025,"Nashville, TN → Phoenix, AZ",6,Middle 80%
"Nashville, TN","Phoenix, AZ",2016,1449.0,1858,493381.77,265.5445479009688,"Nashville, TN → Phoenix, AZ",6,Middle 80%
"Nashville, TN","Phoenix, AZ",2017,1449.0,2149,533685.49,248.34131689157746,"Nashville, TN → Phoenix, AZ",6,Middle 80%
"Nashville, TN","Phoenix, AZ",2018,1449.0,2251,595118.9199999999,264.37979564637936,"Nashville, TN → Phoenix, AZ",6,Middle 80%
"Nashville, TN","Phoenix, AZ",2019,1449.0,2446,652073.18,266.58756336876536,"Nashville, TN → Phoenix, AZ",6,Middle 80%
"Nashville, TN","Phoenix, AZ",2020,1449.0,1346,267612.0,198.82020802377414,"Nashville, TN → Phoenix, AZ",8,Middle 80%
"Nashville, TN","Phoenix, AZ",2021,1449.0,2549,569716.8,223.5060023538643,"Nashville, TN → Phoenix, AZ",8,Middle 80%
"Nashville, TN","Phoenix, AZ",2022,1449.0,3172,977851.3400000001,308.27595838587644,"Nashville, TN → Phoenix, AZ",8,Middle 80%
"Nashville, TN","Phoenix, AZ",2023,1449.0,3812,1018572.1900000001,267.201518887723,"Nashville, TN → Phoenix, AZ",8,Middle 80%
"Nashville, TN","San Francisco, CA (Metropolitan Area)",2010,1968.0,1626,376215.55,231.37487699877,"Nashville, TN → San Francisco, CA (Metropolitan Area)",6,Middle 80%
"Nashville, TN","San Francisco, CA (Metropolitan Area)",2011,1968.0,1594,416367.82999999996,261.2094291091593,"Nashville, TN → San Francisco, CA (Metropolitan Area)",6,Middle 80%
"Nashville, TN","San Francisco, CA (Metropolitan Area)",2012,1968.0,1624,442006.36,272.1714039408867,"Nashville, TN → San Francisco, CA (Metropolitan Area)",6,Middle 80%
"Nashville, TN","San Francisco, CA (Metropolitan Area)",2013,1968.0,1744,510578.06999999995,292.76265481651376,"Nashville, TN → San Francisco, CA (Metropolitan Area)",6,Middle 80%
"Nashville, TN","San Francisco, CA (Metropolitan Area)",2014,1968.0,1790,551448.36,308.0717094972067,"Nashville, TN → San Francisco, CA (Metropolitan Area)",6,Middle 80%
"Nashville, TN","San Francisco, CA (Metropolitan Area)",2015,1969.0,2065,634082.96,307.0619661016949,"Nashville, TN → San Francisco, CA (Metropolitan Area)",7,Middle 80%
"Nashville, TN","San Francisco, CA (Metropolitan Area)",2016,1969.0,2452,712435.28,290.55272430668845,"Nashville, TN → San Francisco, CA (Metropolitan Area)",7,Middle 80%
"Nashville, TN","San Francisco, CA (Metropolitan Area)",2017,1969.0,2809,799980.0,284.79174083303667,"Nashville, TN → San Francisco, CA (Metropolitan Area)",7,Middle 80%
"Nashville, TN","San Francisco, CA (Metropolitan Area)",2018,1969.0,3380,883785.58,261.47502366863904,"Nashville, TN → San Francisco, CA (Metropolitan Area)",7,Middle 80%
"Nashville, TN","San Francisco, CA (Metropolitan Area)",2019,1969.0,3599,974671.28,270.8172492358989,"Nashville, TN → San Francisco, CA (Metropolitan Area)",8,Middle 80%
"Nashville, TN","San Francisco, CA (Metropolitan Area)",2020,1969.0,1105,258105.42,233.57956561085973,"Nashville, TN → San Francisco, CA (Metropolitan Area)",7,Middle 80%
"Nashville, TN","San Francisco, CA (Metropolitan Area)",2021,1969.0,2136,554087.31,259.4041713483146,"Nashville, TN → San Francisco, CA (Metropolitan Area)",8,Middle 80%
"Nashville, TN","San Francisco, CA (Metropolitan Area)",2022,1969.0,2867,1033734.37,360.56308685036623,"Nashville, TN → San Francisco, CA (Metropolitan Area)",8,Middle 80%
"Nashville, TN","San Francisco, CA (Metropolitan Area)",2023,1969.0,3322,1052573.7,316.8493979530403,"Nashville, TN → San Francisco, CA (Metropolitan Area)",8,Middle 80%
"Nashville, TN","Tampa, FL (Metropolitan Area)",2010,612.0,1962,329437.82,167.90918450560653,"Nashville, TN → Tampa, FL (Metropolitan Area)",5,Middle 80%
"Nashville, TN","Tampa, FL (Metropolitan Area)",2011,612.0,1876,364737.95,194.4232142857143,"Nashville, TN → Tampa, FL (Metropolitan Area)",5,Middle 80%
"Nashville, TN","Tampa, FL (Metropolitan Area)",2012,612.0,1951,382112.87,195.85487954894924,"Nashville, TN → Tampa, FL (Metropolitan Area)",5,Middle 80%
"Nashville, TN","Tampa, FL (Metropolitan Area)",2013,612.0,1913,385838.85,201.6930737062206,"Nashville, TN → Tampa, FL (Metropolitan Area)",5,Middle 80%
"Nashville, TN","Tampa, FL (Metropolitan Area)",2014,612.0,1933,425215.05,219.97674599068804,"Nashville, TN → Tampa, FL (Metropolitan Area)",6,Middle 80%
"Nashville, TN","Tampa, FL (Metropolitan Area)",2015,612.0,2025,447930.47,221.2002320987654,"Nashville, TN → Tampa, FL (Metropolitan Area)",6,Middle 80%
"Nashville, TN","Tampa, FL (Metropolitan Area)",2016,612.0,2464,459011.52,186.28714285714287,"Nashville, TN → Tampa, FL (Metropolitan Area)",6,Middle 80%
"Nashville, TN","Tampa, FL (Metropolitan Area)",2017,612.0,2528,497303.96,196.71833860759494,"Nashville, TN → Tampa, FL (Metropolitan Area)",6,Middle 80%
"Nashville, TN","Tampa, FL (Metropolitan Area)",2018,612.0,2977,526953.28,177.00815586160564,"Nashville, TN → Tampa, FL (Metropolitan Area)",6,Middle 80%
"Nashville, TN","Tampa, FL (Metropolitan Area)",2019,612.0,3216,556564.96,173.0612437810945,"Nashville, TN → Tampa, FL (Metropolitan Area)",6,Middle 80%
"Nashville, TN","Tampa, FL (Metropolitan Area)",2020,612.0,1498,227867.50999999998,152.11449265687583,"Nashville, TN → Tampa, FL (Metropolitan Area)",7,Middle 80%
"Nashville, TN","Tampa, FL (Metropolitan Area)",2021,612.0,2394,382220.67,159.65775689223057,"Nashville, TN → Tampa, FL (Metropolitan Area)",7,Middle 80%
"Nashville, TN","Tampa, FL (Metropolitan Area)",2022,612.0,3499,640275.8200000001,182.9882309231209,"Nashville, TN → Tampa, FL (Metropolitan Area)",7,Middle 80%
"Nashville, TN","Tampa, FL (Metropolitan Area)",2023,612.0,3722,663287.31,178.20722998387964,"Nashville, TN → Tampa, FL (Metropolitan Area)",6,Middle 80%
"Nashville, TN","Washington, DC (Metropolitan Area)",2010,588.0,4149,807207.74,194.55476982405398,"Nashville, TN → Washington, DC (Metropolitan Area)",8,Middle 80%
"Nashville, TN","Washington, DC (Metropolitan Area)",2011,587.5,4177,912614.12,218.4855446492698,"Nashville, TN → Washington, DC (Metropolitan Area)",8,Middle 80%
"Nashville, TN","Washington, DC (Metropolitan Area)",2012,587.0,4248,932003.4200000002,219.39816854990588,"Nashville, TN → Washington, DC (Metropolitan Area)",8,Middle 80%
"Nashville, TN","Washington, DC (Metropolitan Area)",2013,587.0,4413,967769.32,219.2996419669159,"Nashville, TN → Washington, DC (Metropolitan Area)",8,Middle 80%
